actor_id,year,population,datasource_id
DO,1957,2983695,UN_DESA_PD:WorldPopulation:v2022
DO,1958,3085349,UN_DESA_PD:WorldPopulation:v2022
DO,1959,3190232,UN_DESA_PD:WorldPopulation:v2022
DO,1960,3298021,UN_DESA_PD:WorldPopulation:v2022
DO,1961,3408415,UN_DESA_PD:WorldPopulation:v2022
DO,1962,3521164,UN_DESA_PD:WorldPopulation:v2022
DO,1963,3635799,UN_DESA_PD:WorldPopulation:v2022
DO,1964,3752313,UN_DESA_PD:WorldPopulation:v2022
DO,1965,3868712,UN_DESA_PD:WorldPopulation:v2022
DO,1966,3987090,UN_DESA_PD:WorldPopulation:v2022
DO,1967,4108916,UN_DESA_PD:WorldPopulation:v2022
DO,1968,4230878,UN_DESA_PD:WorldPopulation:v2022
DO,1969,4352954,UN_DESA_PD:WorldPopulation:v2022
DO,1970,4475871,UN_DESA_PD:WorldPopulation:v2022
DO,1971,4599841,UN_DESA_PD:WorldPopulation:v2022
DO,1972,4724801,UN_DESA_PD:WorldPopulation:v2022
DO,1973,4851183,UN_DESA_PD:WorldPopulation:v2022
DO,1974,4978582,UN_DESA_PD:WorldPopulation:v2022
DO,1975,5106454,UN_DESA_PD:WorldPopulation:v2022
DO,1976,5235318,UN_DESA_PD:WorldPopulation:v2022
DO,1977,5365075,UN_DESA_PD:WorldPopulation:v2022
DO,1978,5495443,UN_DESA_PD:WorldPopulation:v2022
DO,1979,5625864,UN_DESA_PD:WorldPopulation:v2022
DO,1980,5755800,UN_DESA_PD:WorldPopulation:v2022
DO,1981,5885244,UN_DESA_PD:WorldPopulation:v2022
DO,1982,6014979,UN_DESA_PD:WorldPopulation:v2022
DO,1983,6147213,UN_DESA_PD:WorldPopulation:v2022
DO,1984,6282104,UN_DESA_PD:WorldPopulation:v2022
DO,1985,6417799,UN_DESA_PD:WorldPopulation:v2022
DO,1986,6554325,UN_DESA_PD:WorldPopulation:v2022
DO,1987,6692720,UN_DESA_PD:WorldPopulation:v2022
DO,1988,6834207,UN_DESA_PD:WorldPopulation:v2022
DO,1989,6980033,UN_DESA_PD:WorldPopulation:v2022
DO,1990,7129004,UN_DESA_PD:WorldPopulation:v2022
DO,1991,7278402,UN_DESA_PD:WorldPopulation:v2022
DO,1992,7427340,UN_DESA_PD:WorldPopulation:v2022
DO,1993,7576074,UN_DESA_PD:WorldPopulation:v2022
DO,1994,7723934,UN_DESA_PD:WorldPopulation:v2022
DO,1995,7869753,UN_DESA_PD:WorldPopulation:v2022
DO,1996,8012314,UN_DESA_PD:WorldPopulation:v2022
DO,1997,8150076,UN_DESA_PD:WorldPopulation:v2022
DO,1998,8282126,UN_DESA_PD:WorldPopulation:v2022
DO,1999,8411374,UN_DESA_PD:WorldPopulation:v2022
DO,2000,8540792,UN_DESA_PD:WorldPopulation:v2022
DO,2001,8669040,UN_DESA_PD:WorldPopulation:v2022
DO,2002,8795101,UN_DESA_PD:WorldPopulation:v2022
DO,2003,8919852,UN_DESA_PD:WorldPopulation:v2022
DO,2004,9043127,UN_DESA_PD:WorldPopulation:v2022
DO,2005,9164768,UN_DESA_PD:WorldPopulation:v2022
DO,2006,9284168,UN_DESA_PD:WorldPopulation:v2022
DO,2007,9402206,UN_DESA_PD:WorldPopulation:v2022
DO,2008,9522948,UN_DESA_PD:WorldPopulation:v2022
DO,2009,9648061,UN_DESA_PD:WorldPopulation:v2022
DO,2010,9775755,UN_DESA_PD:WorldPopulation:v2022
DO,2011,9903737,UN_DESA_PD:WorldPopulation:v2022
DO,2012,10030883,UN_DESA_PD:WorldPopulation:v2022
DO,2013,10157051,UN_DESA_PD:WorldPopulation:v2022
DO,2014,10282115,UN_DESA_PD:WorldPopulation:v2022
DO,2015,10405832,UN_DESA_PD:WorldPopulation:v2022
DO,2016,10527592,UN_DESA_PD:WorldPopulation:v2022
DO,2017,10647244,UN_DESA_PD:WorldPopulation:v2022
DO,2018,10765531,UN_DESA_PD:WorldPopulation:v2022
DO,2019,10881883,UN_DESA_PD:WorldPopulation:v2022
DO,2020,10999664,UN_DESA_PD:WorldPopulation:v2022
DO,2021,11117874,UN_DESA_PD:WorldPopulation:v2022
DO,2022,11228821,UN_DESA_PD:WorldPopulation:v2022
DZ,1950,9019866,UN_DESA_PD:WorldPopulation:v2022
DZ,1951,9271734,UN_DESA_PD:WorldPopulation:v2022
DZ,1952,9521703,UN_DESA_PD:WorldPopulation:v2022
DZ,1953,9771686,UN_DESA_PD:WorldPopulation:v2022
DZ,1954,10011541,UN_DESA_PD:WorldPopulation:v2022
DZ,1955,10242288,UN_DESA_PD:WorldPopulation:v2022
DZ,1956,10473168,UN_DESA_PD:WorldPopulation:v2022
DZ,1957,10703251,UN_DESA_PD:WorldPopulation:v2022
DZ,1958,10933784,UN_DESA_PD:WorldPopulation:v2022
DZ,1959,11164444,UN_DESA_PD:WorldPopulation:v2022
DZ,1960,11394307,UN_DESA_PD:WorldPopulation:v2022
DZ,1961,11598608,UN_DESA_PD:WorldPopulation:v2022
DZ,1962,11778260,UN_DESA_PD:WorldPopulation:v2022
DZ,1963,11969451,UN_DESA_PD:WorldPopulation:v2022
DZ,1964,12179099,UN_DESA_PD:WorldPopulation:v2022
DZ,1965,12381256,UN_DESA_PD:WorldPopulation:v2022
DZ,1966,12613389,UN_DESA_PD:WorldPopulation:v2022
DZ,1967,12897116,UN_DESA_PD:WorldPopulation:v2022
DZ,1968,13190975,UN_DESA_PD:WorldPopulation:v2022
DZ,1969,13491016,UN_DESA_PD:WorldPopulation:v2022
DZ,1970,13795915,UN_DESA_PD:WorldPopulation:v2022
DZ,1971,14110271,UN_DESA_PD:WorldPopulation:v2022
DZ,1972,14439749,UN_DESA_PD:WorldPopulation:v2022
DZ,1973,14786469,UN_DESA_PD:WorldPopulation:v2022
DZ,1974,15153602,UN_DESA_PD:WorldPopulation:v2022
DZ,1975,15724692,UN_DESA_PD:WorldPopulation:v2022
DZ,1976,16500516,UN_DESA_PD:WorldPopulation:v2022
DZ,1977,17134192,UN_DESA_PD:WorldPopulation:v2022
DZ,1978,17632645,UN_DESA_PD:WorldPopulation:v2022
DZ,1979,18166981,UN_DESA_PD:WorldPopulation:v2022
DZ,1980,18739379,UN_DESA_PD:WorldPopulation:v2022
DZ,1981,19351357,UN_DESA_PD:WorldPopulation:v2022
DZ,1982,20000097,UN_DESA_PD:WorldPopulation:v2022
DZ,1983,20682111,UN_DESA_PD:WorldPopulation:v2022
DZ,1984,21393530,UN_DESA_PD:WorldPopulation:v2022
DZ,1985,22132905,UN_DESA_PD:WorldPopulation:v2022
DZ,1986,22882553,UN_DESA_PD:WorldPopulation:v2022
DZ,1987,23586101,UN_DESA_PD:WorldPopulation:v2022
DZ,1988,24243019,UN_DESA_PD:WorldPopulation:v2022
DZ,1989,24889507,UN_DESA_PD:WorldPopulation:v2022
DZ,1990,25518074,UN_DESA_PD:WorldPopulation:v2022
DZ,1991,26133905,UN_DESA_PD:WorldPopulation:v2022
DZ,1992,26748303,UN_DESA_PD:WorldPopulation:v2022
DZ,1993,27354328,UN_DESA_PD:WorldPopulation:v2022
DZ,1994,27937006,UN_DESA_PD:WorldPopulation:v2022
DZ,1995,28478022,UN_DESA_PD:WorldPopulation:v2022
DZ,1996,28984634,UN_DESA_PD:WorldPopulation:v2022
DZ,1997,29476031,UN_DESA_PD:WorldPopulation:v2022
DZ,1998,29924669,UN_DESA_PD:WorldPopulation:v2022
DZ,1999,30346083,UN_DESA_PD:WorldPopulation:v2022
DZ,2000,30774621,UN_DESA_PD:WorldPopulation:v2022
DZ,2001,31200986,UN_DESA_PD:WorldPopulation:v2022
DZ,2002,31624696,UN_DESA_PD:WorldPopulation:v2022
DZ,2003,32055884,UN_DESA_PD:WorldPopulation:v2022
DZ,2004,32510186,UN_DESA_PD:WorldPopulation:v2022
DZ,2005,32956690,UN_DESA_PD:WorldPopulation:v2022
DZ,2006,33435080,UN_DESA_PD:WorldPopulation:v2022
DZ,2007,33983828,UN_DESA_PD:WorldPopulation:v2022
DZ,2008,34569592,UN_DESA_PD:WorldPopulation:v2022
DZ,2009,35196037,UN_DESA_PD:WorldPopulation:v2022
DZ,2010,35856344,UN_DESA_PD:WorldPopulation:v2022
DZ,2011,36543542,UN_DESA_PD:WorldPopulation:v2022
DZ,2012,37260563,UN_DESA_PD:WorldPopulation:v2022
DZ,2013,38000627,UN_DESA_PD:WorldPopulation:v2022
DZ,2014,38760168,UN_DESA_PD:WorldPopulation:v2022
DZ,2015,39543155,UN_DESA_PD:WorldPopulation:v2022
DZ,2016,40339329,UN_DESA_PD:WorldPopulation:v2022
DZ,2017,41136546,UN_DESA_PD:WorldPopulation:v2022
DZ,2018,41927007,UN_DESA_PD:WorldPopulation:v2022
DZ,2019,42705369,UN_DESA_PD:WorldPopulation:v2022
DZ,2020,43451666,UN_DESA_PD:WorldPopulation:v2022
DZ,2021,44177969,UN_DESA_PD:WorldPopulation:v2022
DZ,2022,44903225,UN_DESA_PD:WorldPopulation:v2022
EC,1950,3518733,UN_DESA_PD:WorldPopulation:v2022
EC,1951,3613175,UN_DESA_PD:WorldPopulation:v2022
EC,1952,3710588,UN_DESA_PD:WorldPopulation:v2022
EC,1953,3811220,UN_DESA_PD:WorldPopulation:v2022
EC,1954,3915140,UN_DESA_PD:WorldPopulation:v2022
EC,1955,4022378,UN_DESA_PD:WorldPopulation:v2022
EC,1956,4133241,UN_DESA_PD:WorldPopulation:v2022
EC,1957,4248157,UN_DESA_PD:WorldPopulation:v2022
EC,1958,4367090,UN_DESA_PD:WorldPopulation:v2022
EC,1959,4490254,UN_DESA_PD:WorldPopulation:v2022
EC,1960,4618159,UN_DESA_PD:WorldPopulation:v2022
EC,1961,4751507,UN_DESA_PD:WorldPopulation:v2022
EC,1962,4890425,UN_DESA_PD:WorldPopulation:v2022
EC,1963,5034335,UN_DESA_PD:WorldPopulation:v2022
EC,1964,5183284,UN_DESA_PD:WorldPopulation:v2022
EC,1965,5337352,UN_DESA_PD:WorldPopulation:v2022
EC,1966,5495761,UN_DESA_PD:WorldPopulation:v2022
EC,1967,5658446,UN_DESA_PD:WorldPopulation:v2022
EC,1968,5825663,UN_DESA_PD:WorldPopulation:v2022
EC,1969,5997037,UN_DESA_PD:WorldPopulation:v2022
EC,1970,6172215,UN_DESA_PD:WorldPopulation:v2022
EC,1971,6350944,UN_DESA_PD:WorldPopulation:v2022
EC,1972,6533630,UN_DESA_PD:WorldPopulation:v2022
EC,1973,6720443,UN_DESA_PD:WorldPopulation:v2022
EC,1974,6911123,UN_DESA_PD:WorldPopulation:v2022
EC,1975,7105786,UN_DESA_PD:WorldPopulation:v2022
EC,1976,7304349,UN_DESA_PD:WorldPopulation:v2022
EC,1977,7506665,UN_DESA_PD:WorldPopulation:v2022
EC,1978,7712718,UN_DESA_PD:WorldPopulation:v2022
EC,1979,7922490,UN_DESA_PD:WorldPopulation:v2022
EC,1980,8135845,UN_DESA_PD:WorldPopulation:v2022
EC,1981,8352602,UN_DESA_PD:WorldPopulation:v2022
EC,1982,8572607,UN_DESA_PD:WorldPopulation:v2022
EC,1983,8795873,UN_DESA_PD:WorldPopulation:v2022
EC,1984,9022979,UN_DESA_PD:WorldPopulation:v2022
EC,1985,9254312,UN_DESA_PD:WorldPopulation:v2022
EC,1986,9490096,UN_DESA_PD:WorldPopulation:v2022
EC,1987,9729376,UN_DESA_PD:WorldPopulation:v2022
EC,1988,9969788,UN_DESA_PD:WorldPopulation:v2022
EC,1989,10210186,UN_DESA_PD:WorldPopulation:v2022
EC,1990,10449838,UN_DESA_PD:WorldPopulation:v2022
EC,1991,10686279,UN_DESA_PD:WorldPopulation:v2022
EC,1992,10914222,UN_DESA_PD:WorldPopulation:v2022
EC,1993,11132829,UN_DESA_PD:WorldPopulation:v2022
EC,1994,11347652,UN_DESA_PD:WorldPopulation:v2022
EC,1995,11561683,UN_DESA_PD:WorldPopulation:v2022
EC,1996,11775222,UN_DESA_PD:WorldPopulation:v2022
EC,1997,11987839,UN_DESA_PD:WorldPopulation:v2022
EC,1998,12199694,UN_DESA_PD:WorldPopulation:v2022
EC,1999,12412046,UN_DESA_PD:WorldPopulation:v2022
EC,2000,12626507,UN_DESA_PD:WorldPopulation:v2022
EC,2001,12845521,UN_DESA_PD:WorldPopulation:v2022
EC,2002,13070609,UN_DESA_PD:WorldPopulation:v2022
EC,2003,13301185,UN_DESA_PD:WorldPopulation:v2022
EC,2004,13534593,UN_DESA_PD:WorldPopulation:v2022
EC,2005,13770012,UN_DESA_PD:WorldPopulation:v2022
EC,2006,14009062,UN_DESA_PD:WorldPopulation:v2022
EC,2007,14251836,UN_DESA_PD:WorldPopulation:v2022
EC,2008,14496797,UN_DESA_PD:WorldPopulation:v2022
EC,2009,14742766,UN_DESA_PD:WorldPopulation:v2022
EC,2010,14989586,UN_DESA_PD:WorldPopulation:v2022
EC,2011,15237728,UN_DESA_PD:WorldPopulation:v2022
EC,2012,15483883,UN_DESA_PD:WorldPopulation:v2022
EC,2013,15722990,UN_DESA_PD:WorldPopulation:v2022
EC,2014,15957994,UN_DESA_PD:WorldPopulation:v2022
EC,2015,16195902,UN_DESA_PD:WorldPopulation:v2022
EC,2016,16439585,UN_DESA_PD:WorldPopulation:v2022
EC,2017,16696944,UN_DESA_PD:WorldPopulation:v2022
EC,2018,17015672,UN_DESA_PD:WorldPopulation:v2022
EC,2019,17343741,UN_DESA_PD:WorldPopulation:v2022
EC,2020,17588596,UN_DESA_PD:WorldPopulation:v2022
EC,2021,17797737,UN_DESA_PD:WorldPopulation:v2022
EC,2022,18001000,UN_DESA_PD:WorldPopulation:v2022
EE,1950,1102078,UN_DESA_PD:WorldPopulation:v2022
EE,1951,1116337,UN_DESA_PD:WorldPopulation:v2022
EE,1952,1130244,UN_DESA_PD:WorldPopulation:v2022
EE,1953,1143306,UN_DESA_PD:WorldPopulation:v2022
EE,1954,1155800,UN_DESA_PD:WorldPopulation:v2022
EE,1955,1168277,UN_DESA_PD:WorldPopulation:v2022
EE,1956,1179951,UN_DESA_PD:WorldPopulation:v2022
EE,1957,1190792,UN_DESA_PD:WorldPopulation:v2022
EE,1958,1199866,UN_DESA_PD:WorldPopulation:v2022
EE,1959,1207082,UN_DESA_PD:WorldPopulation:v2022
EE,1960,1218064,UN_DESA_PD:WorldPopulation:v2022
EE,1961,1233243,UN_DESA_PD:WorldPopulation:v2022
EE,1962,1248161,UN_DESA_PD:WorldPopulation:v2022
EE,1963,1262540,UN_DESA_PD:WorldPopulation:v2022
EE,1964,1277334,UN_DESA_PD:WorldPopulation:v2022
EE,1965,1292004,UN_DESA_PD:WorldPopulation:v2022
EE,1966,1305808,UN_DESA_PD:WorldPopulation:v2022
EE,1967,1319741,UN_DESA_PD:WorldPopulation:v2022
EE,1968,1334227,UN_DESA_PD:WorldPopulation:v2022
EE,1969,1348704,UN_DESA_PD:WorldPopulation:v2022
EE,1970,1361999,UN_DESA_PD:WorldPopulation:v2022
EE,1971,1374794,UN_DESA_PD:WorldPopulation:v2022
EE,1972,1387623,UN_DESA_PD:WorldPopulation:v2022
EE,1973,1399849,UN_DESA_PD:WorldPopulation:v2022
EE,1974,1412117,UN_DESA_PD:WorldPopulation:v2022
EE,1975,1424045,UN_DESA_PD:WorldPopulation:v2022
EE,1976,1435355,UN_DESA_PD:WorldPopulation:v2022
EE,1977,1447120,UN_DESA_PD:WorldPopulation:v2022
EE,1978,1458851,UN_DESA_PD:WorldPopulation:v2022
EE,1979,1468656,UN_DESA_PD:WorldPopulation:v2022
EE,1980,1476983,UN_DESA_PD:WorldPopulation:v2022
EE,1981,1485769,UN_DESA_PD:WorldPopulation:v2022
EE,1982,1495374,UN_DESA_PD:WorldPopulation:v2022
EE,1983,1505714,UN_DESA_PD:WorldPopulation:v2022
EE,1984,1516124,UN_DESA_PD:WorldPopulation:v2022
EE,1985,1525782,UN_DESA_PD:WorldPopulation:v2022
EE,1986,1536023,UN_DESA_PD:WorldPopulation:v2022
EE,1987,1547706,UN_DESA_PD:WorldPopulation:v2022
EE,1988,1559586,UN_DESA_PD:WorldPopulation:v2022
EE,1989,1568048,UN_DESA_PD:WorldPopulation:v2022
EE,1990,1570674,UN_DESA_PD:WorldPopulation:v2022
EE,1991,1565627,UN_DESA_PD:WorldPopulation:v2022
EE,1992,1540382,UN_DESA_PD:WorldPopulation:v2022
EE,1993,1504436,UN_DESA_PD:WorldPopulation:v2022
EE,1994,1475727,UN_DESA_PD:WorldPopulation:v2022
EE,1995,1452775,UN_DESA_PD:WorldPopulation:v2022
EE,1996,1434670,UN_DESA_PD:WorldPopulation:v2022
EE,1997,1421490,UN_DESA_PD:WorldPopulation:v2022
EE,1998,1411147,UN_DESA_PD:WorldPopulation:v2022
EE,1999,1403499,UN_DESA_PD:WorldPopulation:v2022
EE,2000,1396877,UN_DESA_PD:WorldPopulation:v2022
EE,2001,1387995,UN_DESA_PD:WorldPopulation:v2022
EE,2002,1379240,UN_DESA_PD:WorldPopulation:v2022
EE,2003,1370661,UN_DESA_PD:WorldPopulation:v2022
EE,2004,1362481,UN_DESA_PD:WorldPopulation:v2022
EE,2005,1354662,UN_DESA_PD:WorldPopulation:v2022
EE,2006,1346710,UN_DESA_PD:WorldPopulation:v2022
EE,2007,1340575,UN_DESA_PD:WorldPopulation:v2022
EE,2008,1337011,UN_DESA_PD:WorldPopulation:v2022
EE,2009,1334552,UN_DESA_PD:WorldPopulation:v2022
EE,2010,1331535,UN_DESA_PD:WorldPopulation:v2022
EE,2011,1327429,UN_DESA_PD:WorldPopulation:v2022
EE,2012,1322682,UN_DESA_PD:WorldPopulation:v2022
EE,2013,1317982,UN_DESA_PD:WorldPopulation:v2022
EE,2014,1314526,UN_DESA_PD:WorldPopulation:v2022
EE,2015,1314657,UN_DESA_PD:WorldPopulation:v2022
EE,2016,1315926,UN_DESA_PD:WorldPopulation:v2022
EE,2017,1317549,UN_DESA_PD:WorldPopulation:v2022
EE,2018,1322148,UN_DESA_PD:WorldPopulation:v2022
EE,2019,1327039,UN_DESA_PD:WorldPopulation:v2022
EE,2020,1329444,UN_DESA_PD:WorldPopulation:v2022
EE,2021,1328701,UN_DESA_PD:WorldPopulation:v2022
EE,2022,1326062,UN_DESA_PD:WorldPopulation:v2022
EG,1950,21150059,UN_DESA_PD:WorldPopulation:v2022
EG,1951,21606364,UN_DESA_PD:WorldPopulation:v2022
EG,1952,22108164,UN_DESA_PD:WorldPopulation:v2022
EG,1953,22659254,UN_DESA_PD:WorldPopulation:v2022
EG,1954,23241218,UN_DESA_PD:WorldPopulation:v2022
EG,1955,23841701,UN_DESA_PD:WorldPopulation:v2022
EG,1956,24453498,UN_DESA_PD:WorldPopulation:v2022
EG,1957,25078379,UN_DESA_PD:WorldPopulation:v2022
EG,1958,25700969,UN_DESA_PD:WorldPopulation:v2022
EG,1959,26345761,UN_DESA_PD:WorldPopulation:v2022
EG,1960,27034499,UN_DESA_PD:WorldPopulation:v2022
EG,1961,27747867,UN_DESA_PD:WorldPopulation:v2022
EG,1962,28485023,UN_DESA_PD:WorldPopulation:v2022
EG,1963,29245936,UN_DESA_PD:WorldPopulation:v2022
EG,1964,30026649,UN_DESA_PD:WorldPopulation:v2022
EG,1965,30818470,UN_DESA_PD:WorldPopulation:v2022
EG,1966,31613133,UN_DESA_PD:WorldPopulation:v2022
EG,1967,32408414,UN_DESA_PD:WorldPopulation:v2022
EG,1968,33204629,UN_DESA_PD:WorldPopulation:v2022
EG,1969,33995955,UN_DESA_PD:WorldPopulation:v2022
EG,1970,34781986,UN_DESA_PD:WorldPopulation:v2022
EG,1971,35555970,UN_DESA_PD:WorldPopulation:v2022
EG,1972,36330768,UN_DESA_PD:WorldPopulation:v2022
EG,1973,37120776,UN_DESA_PD:WorldPopulation:v2022
EG,1974,37930375,UN_DESA_PD:WorldPopulation:v2022
EG,1975,38775584,UN_DESA_PD:WorldPopulation:v2022
EG,1976,39649051,UN_DESA_PD:WorldPopulation:v2022
EG,1977,40577356,UN_DESA_PD:WorldPopulation:v2022
EG,1978,41576636,UN_DESA_PD:WorldPopulation:v2022
EG,1979,42632458,UN_DESA_PD:WorldPopulation:v2022
EG,1980,43748556,UN_DESA_PD:WorldPopulation:v2022
EG,1981,44899573,UN_DESA_PD:WorldPopulation:v2022
EG,1982,46088648,UN_DESA_PD:WorldPopulation:v2022
EG,1983,47353665,UN_DESA_PD:WorldPopulation:v2022
EG,1984,48676443,UN_DESA_PD:WorldPopulation:v2022
EG,1985,50035843,UN_DESA_PD:WorldPopulation:v2022
EG,1986,51424313,UN_DESA_PD:WorldPopulation:v2022
EG,1987,52841319,UN_DESA_PD:WorldPopulation:v2022
EG,1988,54298446,UN_DESA_PD:WorldPopulation:v2022
EG,1989,55765843,UN_DESA_PD:WorldPopulation:v2022
EG,1990,57214631,UN_DESA_PD:WorldPopulation:v2022
EG,1991,58611032,UN_DESA_PD:WorldPopulation:v2022
EG,1992,59989142,UN_DESA_PD:WorldPopulation:v2022
EG,1993,61382200,UN_DESA_PD:WorldPopulation:v2022
EG,1994,62775847,UN_DESA_PD:WorldPopulation:v2022
EG,1995,64166908,UN_DESA_PD:WorldPopulation:v2022
EG,1996,65565195,UN_DESA_PD:WorldPopulation:v2022
EG,1997,66993729,UN_DESA_PD:WorldPopulation:v2022
EG,1998,68446012,UN_DESA_PD:WorldPopulation:v2022
EG,1999,69907887,UN_DESA_PD:WorldPopulation:v2022
EG,2000,71371372,UN_DESA_PD:WorldPopulation:v2022
EG,2001,72854261,UN_DESA_PD:WorldPopulation:v2022
EG,2002,74393759,UN_DESA_PD:WorldPopulation:v2022
EG,2003,75963323,UN_DESA_PD:WorldPopulation:v2022
EG,2004,77522427,UN_DESA_PD:WorldPopulation:v2022
EG,2005,79075310,UN_DESA_PD:WorldPopulation:v2022
EG,2006,80629670,UN_DESA_PD:WorldPopulation:v2022
EG,2007,82218756,UN_DESA_PD:WorldPopulation:v2022
EG,2008,83844783,UN_DESA_PD:WorldPopulation:v2022
EG,2009,85501064,UN_DESA_PD:WorldPopulation:v2022
EG,2010,87252414,UN_DESA_PD:WorldPopulation:v2022
EG,2011,89200054,UN_DESA_PD:WorldPopulation:v2022
EG,2012,91240377,UN_DESA_PD:WorldPopulation:v2022
EG,2013,93377891,UN_DESA_PD:WorldPopulation:v2022
EG,2014,95592324,UN_DESA_PD:WorldPopulation:v2022
EG,2015,97723799,UN_DESA_PD:WorldPopulation:v2022
EG,2016,99784030,UN_DESA_PD:WorldPopulation:v2022
EG,2017,101789386,UN_DESA_PD:WorldPopulation:v2022
EG,2018,103740766,UN_DESA_PD:WorldPopulation:v2022
EG,2019,105618671,UN_DESA_PD:WorldPopulation:v2022
EG,2020,107465134,UN_DESA_PD:WorldPopulation:v2022
EG,2021,109262178,UN_DESA_PD:WorldPopulation:v2022
EG,2022,110990103,UN_DESA_PD:WorldPopulation:v2022
EH,1950,12983,UN_DESA_PD:WorldPopulation:v2022
EH,1951,14267,UN_DESA_PD:WorldPopulation:v2022
EH,1952,15648,UN_DESA_PD:WorldPopulation:v2022
EH,1953,17165,UN_DESA_PD:WorldPopulation:v2022
EH,1954,18848,UN_DESA_PD:WorldPopulation:v2022
EH,1955,20690,UN_DESA_PD:WorldPopulation:v2022
EH,1956,22730,UN_DESA_PD:WorldPopulation:v2022
EH,1957,24966,UN_DESA_PD:WorldPopulation:v2022
EH,1958,27409,UN_DESA_PD:WorldPopulation:v2022
EH,1959,30093,UN_DESA_PD:WorldPopulation:v2022
EH,1960,33024,UN_DESA_PD:WorldPopulation:v2022
EH,1961,36194,UN_DESA_PD:WorldPopulation:v2022
EH,1962,39593,UN_DESA_PD:WorldPopulation:v2022
EH,1963,43203,UN_DESA_PD:WorldPopulation:v2022
EH,1964,47055,UN_DESA_PD:WorldPopulation:v2022
EH,1965,51206,UN_DESA_PD:WorldPopulation:v2022
EH,1966,55670,UN_DESA_PD:WorldPopulation:v2022
EH,1967,60555,UN_DESA_PD:WorldPopulation:v2022
EH,1968,65786,UN_DESA_PD:WorldPopulation:v2022
EH,1969,71125,UN_DESA_PD:WorldPopulation:v2022
EH,1970,76372,UN_DESA_PD:WorldPopulation:v2022
EH,1971,78725,UN_DESA_PD:WorldPopulation:v2022
EH,1972,78261,UN_DESA_PD:WorldPopulation:v2022
EH,1973,77662,UN_DESA_PD:WorldPopulation:v2022
EH,1974,76471,UN_DESA_PD:WorldPopulation:v2022
EH,1975,66865,UN_DESA_PD:WorldPopulation:v2022
EH,1976,64504,UN_DESA_PD:WorldPopulation:v2022
EH,1977,77474,UN_DESA_PD:WorldPopulation:v2022
EH,1978,90807,UN_DESA_PD:WorldPopulation:v2022
EH,1979,104591,UN_DESA_PD:WorldPopulation:v2022
EH,1980,116775,UN_DESA_PD:WorldPopulation:v2022
EH,1981,126048,UN_DESA_PD:WorldPopulation:v2022
EH,1982,133368,UN_DESA_PD:WorldPopulation:v2022
EH,1983,139254,UN_DESA_PD:WorldPopulation:v2022
EH,1984,144663,UN_DESA_PD:WorldPopulation:v2022
EH,1985,150191,UN_DESA_PD:WorldPopulation:v2022
EH,1986,155777,UN_DESA_PD:WorldPopulation:v2022
EH,1987,161357,UN_DESA_PD:WorldPopulation:v2022
EH,1988,167031,UN_DESA_PD:WorldPopulation:v2022
EH,1989,172744,UN_DESA_PD:WorldPopulation:v2022
EH,1990,178529,UN_DESA_PD:WorldPopulation:v2022
EH,1991,184292,UN_DESA_PD:WorldPopulation:v2022
EH,1992,189776,UN_DESA_PD:WorldPopulation:v2022
EH,1993,195127,UN_DESA_PD:WorldPopulation:v2022
EH,1994,200455,UN_DESA_PD:WorldPopulation:v2022
EH,1995,208381,UN_DESA_PD:WorldPopulation:v2022
EH,1996,219771,UN_DESA_PD:WorldPopulation:v2022
EH,1997,232097,UN_DESA_PD:WorldPopulation:v2022
EH,1998,244593,UN_DESA_PD:WorldPopulation:v2022
EH,1999,257290,UN_DESA_PD:WorldPopulation:v2022
EH,2000,270375,UN_DESA_PD:WorldPopulation:v2022
EH,2001,283813,UN_DESA_PD:WorldPopulation:v2022
EH,2002,297409,UN_DESA_PD:WorldPopulation:v2022
EH,2003,311179,UN_DESA_PD:WorldPopulation:v2022
EH,2004,325119,UN_DESA_PD:WorldPopulation:v2022
EH,2005,339187,UN_DESA_PD:WorldPopulation:v2022
EH,2006,353658,UN_DESA_PD:WorldPopulation:v2022
EH,2007,368432,UN_DESA_PD:WorldPopulation:v2022
EH,2008,383073,UN_DESA_PD:WorldPopulation:v2022
EH,2009,397906,UN_DESA_PD:WorldPopulation:v2022
EH,2010,413297,UN_DESA_PD:WorldPopulation:v2022
EH,2011,429289,UN_DESA_PD:WorldPopulation:v2022
EH,2012,445948,UN_DESA_PD:WorldPopulation:v2022
EH,2013,462756,UN_DESA_PD:WorldPopulation:v2022
EH,2014,478009,UN_DESA_PD:WorldPopulation:v2022
EH,2015,491824,UN_DESA_PD:WorldPopulation:v2022
EH,2016,505456,UN_DESA_PD:WorldPopulation:v2022
EH,2017,518859,UN_DESA_PD:WorldPopulation:v2022
EH,2018,532004,UN_DESA_PD:WorldPopulation:v2022
EH,2019,544876,UN_DESA_PD:WorldPopulation:v2022
EH,2020,556048,UN_DESA_PD:WorldPopulation:v2022
EH,2021,565581,UN_DESA_PD:WorldPopulation:v2022
EH,2022,575986,UN_DESA_PD:WorldPopulation:v2022
ER,1950,822576,UN_DESA_PD:WorldPopulation:v2022
ER,1951,834934,UN_DESA_PD:WorldPopulation:v2022
ER,1952,848449,UN_DESA_PD:WorldPopulation:v2022
ER,1953,863003,UN_DESA_PD:WorldPopulation:v2022
ER,1954,878539,UN_DESA_PD:WorldPopulation:v2022
ER,1955,895009,UN_DESA_PD:WorldPopulation:v2022
