region,sector/subsector,year,co2,ch4,n20,co2e100,co2e20
DZA,fossil-fuel-operations,2020,60119673.873570,3687640.574313,286.665623,170089344.715225,382194648.626884
DZA,fossil-fuel-operations,2021,63619034.907150,4241784.329022,255.077810,190093807.788622,434640217.125927
DZA,manufacturing,2015,23156581.494443,592.713424,3990.331328,24230615.272235,24259816.892651
DZA,manufacturing,2016,23916381.463509,575.316950,3989.714471,24989764.672924,25017992.707653
DZA,manufacturing,2017,26344775.496773,616.523438,3992.297354,27419996.951847,27450529.967021
DZA,manufacturing,2018,30739339.374650,630.130073,3991.356856,31814692.583534,31845988.510766
DZA,manufacturing,2019,30383481.659585,650.593777,4109.036368,31490592.922861,31522917.138005
DZA,manufacturing,2020,29918252.835850,649.700098,3950.216464,30983251.801554,31015684.790578
DZA,manufacturing,2021,30808966.285596,679.643423,4146.886259,31926921.160075,31960834.305504
DZA,transportation,2015,47684031.077050,15441.057918,1958.374321,48635604.596360,49498350.740326
DZA,transportation,2016,46636784.981020,11167.559335,2133.687253,47515190.144422,48138445.710885
DZA,transportation,2017,46248757.293195,9746.077643,2092.057981,47076347.919393,47620042.527794
DZA,transportation,2018,46820895.737146,9044.711624,2158.627776,47646451.992465,48150802.765293
DZA,transportation,2019,47018433.845952,9312.789604,2162.138977,47852421.305291,48371780.820950
DZA,transportation,2020,41372210.130991,8296.388244,1909.077770,42110497.461307,42573187.841051
DZA,transportation,2021,42892224.905475,8617.884573,1981.195773,43658612.251081,44139234.034814
DZA,waste,2015,1955.742610,647366.844356,2354.606044,18752197.986238,55002386.664130
DZA,waste,2016,2007.996012,668412.386820,2403.143617,19354387.885477,56783078.403780
DZA,waste,2017,2059.709694,674706.976447,2421.851221,19535645.623775,57316814.453586
DZA,waste,2018,2110.884421,695385.690447,2445.491634,20120965.499947,59060118.673345
DZA,waste,2019,2161.648511,700246.758857,2529.069048,20279274.194227,59490563.621171
DZA,waste,2020,2212.094763,705310.265989,2617.696276,20444589.055595,59939346.254703
DZA,waste,2021,2263.365193,708898.950296,2670.314322,20559067.268811,60254738.171065
DZA,buildings,2015,23509999.220000,2109.145136,73.300366,23588479.880798,23706518.708048
DZA,buildings,2016,23948288.462000,2156.955211,67.562072,24026587.156988,24147309.086732
DZA,buildings,2017,25731095.392000,2354.456838,73.030055,25816373.148039,25948149.700912
DZA,buildings,2018,30538369.593000,2865.834220,87.369634,30641765.904170,30802165.250856
DZA,buildings,2019,32783474.057000,3082.449790,100.594498,32896440.193090,33068956.786832
DZA,buildings,2020,31087252.395000,2918.120327,92.981871,31193599.959971,31356921.716412
DZA,buildings,2021,32576495.556000,3055.097956,97.093238,32687768.006838,32858756.399136
DZA,fluorinated-gases,2015,0.000000,0.000000,0.000000,1579945.663603,2884568.031758
DZA,fluorinated-gases,2016,0.000000,0.000000,0.000000,1747968.505283,3243500.177736
DZA,fluorinated-gases,2017,0.000000,0.000000,0.000000,1913744.534495,3591717.445336
DZA,fluorinated-gases,2018,0.000000,0.000000,0.000000,2112288.651547,4013107.589784
DZA,fluorinated-gases,2019,0.000000,0.000000,0.000000,2289579.647635,4389170.776828
DZA,fluorinated-gases,2020,0.000000,0.000000,0.000000,2470116.685605,4771060.967768
DZA,fluorinated-gases,2021,0.000000,0.000000,0.000000,2667433.910237,5189636.977312
DZA,mineral-extraction,2015,63315.000000,0.000000,0.000000,63315.000000,63315.000000
DZA,mineral-extraction,2016,62466.000000,0.000000,0.000000,62466.000000,62466.000000
DZA,mineral-extraction,2017,80228.000000,0.000000,0.000000,80228.000000,80228.000000
DZA,mineral-extraction,2018,86080.000000,0.000000,0.000000,86080.000000,86080.000000
DZA,mineral-extraction,2019,89566.000000,0.000000,0.000000,89566.000000,89566.000000
DZA,mineral-extraction,2020,97162.000000,0.000000,0.000000,97162.000000,97162.000000
DZA,mineral-extraction,2021,105455.064883,0.000000,0.000000,105455.064883,105455.064883
DZA,power,2015,36784218.980000,1818.708299,73.763850,36854690.232622,36956464.133516
DZA,power,2016,36250000.000000,1784.805746,72.378473,36319154.856233,36419031.599536
DZA,power,2017,38457000.000000,1864.597680,71.865920,38528253.203840,38632598.808000
DZA,power,2018,38635859.190000,1912.786390,73.325085,38708848.356445,38815891.069200
DZA,power,2019,39738000.000000,1956.991918,74.683196,39812586.820644,39922103.684856
DZA,power,2020,38584000.000000,1891.715438,71.844359,38656006.787399,38761871.007568
DZA,power,2021,40045706.880000,1987.463056,75.432115,40121345.356043,40232567.855064
ECU,fossil-fuel-operations,2015,9000347.562000,300528.145425,50.346732,17886389.619719,35504227.966075
ECU,fossil-fuel-operations,2016,9594050.465000,304663.319181,53.960388,18624097.207641,36441087.505683
ECU,fossil-fuel-operations,2017,9527067.788000,293867.806352,50.336607,18246232.093823,35467098.940016
ECU,fossil-fuel-operations,2018,9117821.839000,285457.442688,44.790823,17562342.853480,34325203.021825
ECU,fossil-fuel-operations,2019,8815534.031000,291624.732059,45.362909,17422311.958894,34537855.125365
ECU,fossil-fuel-operations,2020,8036484.286000,328841.968860,47.171920,17664461.437332,36751461.823195
ECU,fossil-fuel-operations,2021,8871586.025000,391946.742719,56.678718,20307090.372571,42909613.070530
ECU,power,2015,8673896.578000,391.846623,53.116930,8698944.269894,8720834.563852
ECU,power,2016,7605107.167000,366.372307,46.183567,7627604.236851,7648074.902476
ECU,power,2017,5273741.675000,294.109685,31.109973,5290220.889025,5306659.921412
ECU,power,2018,5779420.475000,295.921172,35.398120,5797086.769616,5813622.957128
ECU,power,2019,5279000.000000,272.425414,29.974965,5294571.277317,5309797.125536
ECU,power,2020,4816000.000000,239.076913,24.189002,4829104.239094,4842468.357220
ECU,power,2021,4938000.000000,264.174682,29.611665,4953243.982321,4968008.152848
ECU,fluorinated-gases,2015,0.000000,0.000000,0.000000,400150.492347,943502.550602
ECU,fluorinated-gases,2016,0.000000,0.000000,0.000000,455871.064917,1073415.939814
ECU,fluorinated-gases,2017,0.000000,0.000000,0.000000,510830.829585,1199343.464056
ECU,fluorinated-gases,2018,0.000000,0.000000,0.000000,578093.620217,1352876.567490
ECU,fluorinated-gases,2019,0.000000,0.000000,0.000000,637407.998599,1489334.577568
ECU,fluorinated-gases,2020,0.000000,0.000000,0.000000,697920.307273,1627974.119904
ECU,fluorinated-gases,2021,0.000000,0.000000,0.000000,764514.418035,1780290.556570
ECU,buildings,2015,6596061.783000,3429.321804,77.319759,6712572.529647,6904537.230912
ECU,buildings,2016,6889369.660000,3330.471337,290.720897,7059663.895141,7245879.569116
ECU,buildings,2017,7188925.493000,3292.910831,307.891524,7362718.250128,7546813.365140
ECU,buildings,2018,7268582.007000,3262.423846,40.422011,7370641.707603,7553297.020968
ECU,buildings,2019,7348534.667000,3153.421616,39.530849,7447306.147233,7623858.226880
ECU,buildings,2020,5912498.020000,2996.039289,31.805638,6004815.614162,6172562.008708
ECU,buildings,2021,7317974.782000,3155.333188,39.367014,7416756.369974,7593415.661488
ECU,manufacturing,2015,5286223.723830,464.882333,23.544541,5305479.732519,5331489.598626
ECU,manufacturing,2016,4365363.132806,431.689805,15.454230,4381545.818296,4405704.993146
ECU,manufacturing,2017,4434324.034322,458.525655,14.458138,4450994.159232,4476657.137774
ECU,manufacturing,2018,4676663.357729,422.942662,16.605772,4692906.281845,4716574.465145
ECU,manufacturing,2019,4630817.207435,437.876213,14.293347,4646865.478354,4671372.252935
ECU,manufacturing,2020,4249344.051284,424.177177,11.506468,4264270.226260,4288012.641704
ECU,manufacturing,2021,4675114.862393,438.500201,14.212934,4691159.295531,4715701.093853
ECU,mineral-extraction,2015,7904.000000,0.000000,0.000000,7904.000000,7904.000000
ECU,mineral-extraction,2016,49639.000000,0.000000,0.000000,49639.000000,49639.000000
ECU,mineral-extraction,2017,13952.000000,0.000000,0.000000,13952.000000,13952.000000
ECU,mineral-extraction,2018,49685.000000,0.000000,0.000000,49685.000000,49685.000000
ECU,mineral-extraction,2019,52626.000000,0.000000,0.000000,52626.000000,52626.000000
ECU,mineral-extraction,2020,53726.000000,0.000000,0.000000,53726.000000,53726.000000
ECU,mineral-extraction,2021,65306.659500,0.000000,0.000000,65306.659500,65306.659500
ECU,transportation,2015,17783480.475881,2637.032895,752.440318,18056974.897534,18203901.700842
ECU,transportation,2016,18145083.213412,2729.878763,870.257296,18452392.096219,18604400.311941
ECU,transportation,2017,19251884.999093,2869.602656,933.524639,19579864.961331,19739634.302012
ECU,transportation,2018,20219693.525684,2936.525907,908.108563,20542816.987075,20706359.547552
ECU,transportation,2019,20768809.110166,2984.896537,923.269049,21097315.196694,21263551.573965
ECU,transportation,2020,17170157.552147,2399.953085,733.961257,17431992.298896,17565658.533742
ECU,transportation,2021,20508008.418542,2969.547700,907.928361,20831921.018557,20997311.162995
ECU,waste,2015,4123.336360,202852.391283,669.065459,5861292.638919,17220357.485308
ECU,waste,2016,4194.957673,204607.954617,695.593764,5917550.034409,17374899.899197
ECU,waste,2017,4266.646008,207596.814116,695.287283,6001228.571251,17625954.874464
ECU,waste,2018,4338.303215,211071.314336,705.271403,6101232.026418,17920520.357831
ECU,waste,2019,4409.867634,212545.193914,716.777855,6145621.428801,18047435.510130
ECU,waste,2020,4481.254819,214043.535587,728.471882,6190745.299985,18176454.820975
ECU,waste,2021,4552.838510,215281.764444,740.353168,6228635.832462,18283674.288158
ECU,agriculture,2015,262153.137904,426267.662744,11431.526679,15097925.636424,38566676.204069
ECU,agriculture,2016,580156.564514,423919.641187,10892.006450,15210274.097189,38552923.250452
ECU,agriculture,2017,254702.823854,421091.230000,12346.104048,15193753.598861,38389377.192873
ECU,agriculture,2018,363958.378628,387511.851562,10969.981688,14018688.149519,35395473.908441
ECU,agriculture,2019,294173.350456,387095.466476,11945.162014,14209784.703291,35605582.681376
ECU,agriculture,2020,556373.131555,412348.395853,11896.221527,15146959.025647,37895977.462552
ECU,agriculture,2021,239790.449840,410732.785570,11876.988071,14806734.443606,37472976.472408
EGY,buildings,2015,19168143.789600,16530.857939,1048.303102,19908808.133922,20833487.875404
EGY,buildings,2016,19697481.315200,16677.382244,1096.283010,20454963.015682,21387800.138336
EGY,buildings,2017,19637546.877900,16941.450150,1060.385227,20392909.567255,21340570.390428
EGY,buildings,2018,19714303.540300,17038.951381,987.493843,20453080.047363,21406273.830856
EGY,buildings,2019,19639799.729900,17034.506346,987.391720,20378424.713388,21331369.677044
EGY,buildings,2020,17579437.788000,16937.747620,851.229572,18279270.557940,19226933.195088
EGY,buildings,2021,18958323.964300,17046.793117,923.953940,19680481.965676,20634178.426288
EGY,fluorinated-gases,2015,0.000000,0.000000,0.000000,8503650.967522,16863494.969594
EGY,fluorinated-gases,2016,0.000000,0.000000,0.000000,9568943.257626,19109994.731026
EGY,fluorinated-gases,2017,0.000000,0.000000,0.000000,10490851.331780,21194583.850454
EGY,fluorinated-gases,2018,0.000000,0.000000,0.000000,11677672.034112,23779199.385114
EGY,fluorinated-gases,2019,0.000000,0.000000,0.000000,12718553.231384,26071826.185424
EGY,fluorinated-gases,2020,0.000000,0.000000,0.000000,13768423.221862,28392436.672202
EGY,fluorinated-gases,2021,0.000000,0.000000,0.000000,14920843.511938,30939831.286936
EGY,fossil-fuel-operations,2015,21189697.734420,1096549.517453,298.080901,52978545.663207,117250038.148464
EGY,fossil-fuel-operations,2016,20410541.653320,1129929.234028,306.693086,53197929.837158,119099043.796609
EGY,fossil-fuel-operations,2017,21779276.003200,1240444.040655,293.776714,57778157.427662,129887627.370240
EGY,fossil-fuel-operations,2018,25811463.265980,1365547.190408,292.282727,65496422.641199,145252055.801549
EGY,fossil-fuel-operations,2019,28755162.347620,1440803.914326,295.243843,70609688.595723,154765758.933244
EGY,fossil-fuel-operations,2020,28035540.108320,1451222.182460,294.228548,70124040.313039,154682961.102487
EGY,fossil-fuel-operations,2021,31690947.067590,1297472.731000,289.168447,69597076.789497,146079954.586653
EGY,mineral-extraction,2015,88777.000000,0.000000,0.000000,88777.000000,88777.000000
EGY,mineral-extraction,2016,89821.000000,0.000000,0.000000,89821.000000,89821.000000
EGY,mineral-extraction,2017,84210.000000,0.000000,0.000000,84210.000000,84210.000000
EGY,mineral-extraction,2018,86397.000000,0.000000,0.000000,86397.000000,86397.000000
EGY,mineral-extraction,2019,88756.000000,0.000000,0.000000,88756.000000,88756.000000
EGY,mineral-extraction,2020,89688.000000,0.000000,0.000000,89688.000000,89688.000000
EGY,mineral-extraction,2021,88294.792193,0.000000,0.000000,88294.792193,88294.792193
EGY,transportation,2015,56616826.746652,25151.222440,2562.565775,58000892.419080,59406813.873850
EGY,transportation,2016,58756457.197958,19637.147832,2864.122597,60065954.372613,61162784.291420
EGY,transportation,2017,57390717.924218,17202.770417,2845.671808,58627207.471858,59587731.625744
EGY,transportation,2018,55537997.436348,16380.142376,2798.495094,56739005.830572,57653511.114638
EGY,transportation,2019,55626059.158664,16376.647273,2808.299400,56829605.555105,57743906.090351
EGY,transportation,2020,46952787.207335,14570.696703,2454.923167,48011728.789395,48825241.319626
EGY,transportation,2021,51528118.010072,15730.763840,2664.201770,52675139.847550,53553409.748810
EGY,agriculture,2015,385014.546555,617642.713297,42919.340920,28933291.245361,63115076.396297
EGY,agriculture,2016,617477.418634,627446.056581,43860.373816,29676105.541736,64362217.169710
EGY,agriculture,2017,453295.076360,594506.888006,42798.309191,28312621.743338,61170769.466243
EGY,agriculture,2018,300638.199350,528893.241115,40795.944775,25836219.890068,55156279.901473
EGY,agriculture,2019,267576.005070,604013.547457,50740.766136,30498111.511563,63884037.735433
EGY,agriculture,2020,381602.103210,606247.882641,45036.903603,29161850.710475,62673073.515236
EGY,agriculture,2021,273550.589730,605696.465440,45030.339112,29200472.061176,62702785.649112
EGY,manufacturing,2015,59991570.453498,1274.607123,18425.603703,65092186.434237,65093983.829422
EGY,manufacturing,2016,61052855.588767,1818.756724,18424.248192,66168778.547919,66200929.676271
EGY,manufacturing,2017,77138258.857352,3086.492424,18502.595966,82309144.576214,82412573.555992
EGY,manufacturing,2018,89303222.893616,3148.925057,18598.239836,94500017.351752,94607177.915108
EGY,manufacturing,2019,72444370.633507,2711.497263,18569.236020,77618529.102171,77701982.712879
EGY,manufacturing,2020,61723823.544964,1849.678591,18457.492603,66840137.085307,66876594.593800
EGY,manufacturing,2021,65667289.431670,2104.013633,18503.589447,70801323.016849,70852430.190850
EGY,power,2015,95727000.000000,2358.044082,249.027242,95859017.453426,95990818.894776
EGY,power,2016,98347000.000000,2440.369725,222.958620,98474414.386600,98610852.132580
EGY,power,2017,98837000.000000,2790.687872,216.433657,98972494.179521,99128556.266696
EGY,power,2018,101941000.000000,2861.059736,221.922722,102079919.193938,102239916.616432
EGY,power,2019,106245000.000000,2945.163985,235.876014,106389971.735290,106554665.042436
EGY,power,2020,94315000.000000,2865.397193,220.219513,94453589.292349,94613831.315644
EGY,power,2021,103722000.000000,3047.971517,235.816968,103869834.698996,104040285.286980
EGY,waste,2015,390.409220,668718.454198,5896.041874,20286958.223374,57729295.616588
EGY,waste,2016,398.357734,681537.688855,5877.252049,20640925.438659,58801158.762490
EGY,waste,2017,406.114519,706621.481460,5954.825952,21363836.472679,60928684.608487
EGY,waste,2018,413.696474,720059.785752,6066.080228,21769598.957950,62086880.879834
EGY,waste,2019,421.155251,726456.568073,6153.585875,21971905.318170,62647319.544383
EGY,waste,2020,428.529431,732949.392683,6242.387816,22177244.295795,63216167.898227
EGY,waste,2021,436.153473,741595.580420,6311.657005,22437701.511558,63960742.358073
ERI,manufacturing,2015,116196.000000,0.732899,0.146580,116255.364872,116296.260636
ERI,manufacturing,2016,116424.000000,0.732899,0.146580,116483.364872,116524.260636
ERI,manufacturing,2017,127152.000000,0.724584,0.144917,127210.691357,127251.123144
ERI,manufacturing,2018,164640.000000,0.905856,0.181171,164713.374283,164763.921048
ERI,manufacturing,2019,165096.000000,0.939995,0.187999,165172.139595,165224.591316
ERI,manufacturing,2020,165096.000000,0.824137,0.164827,165162.754991,165208.741836
ERI,manufacturing,2021,165096.000000,0.879749,0.175950,165167.259722,165216.349716
ERI,mineral-extraction,2015,68637.000000,0.000000,0.000000,68637.000000,68637.000000
ERI,mineral-extraction,2016,28716.000000,0.000000,0.000000,28716.000000,28716.000000
ERI,mineral-extraction,2017,9614.000000,0.000000,0.000000,9614.000000,9614.000000
