item,locode,population,populationYear
http://www.wikidata.org/entity/Q682864,ATSSR,3947,2018
http://www.wikidata.org/entity/Q682864,ATSSR,4004,2016
http://www.wikidata.org/entity/Q682965,ATTIS,3453,2018
http://www.wikidata.org/entity/Q682965,ATTIS,3532,2016
http://www.wikidata.org/entity/Q683108,ATTRA,3058,2016
http://www.wikidata.org/entity/Q683108,ATTRA,3082,2018
http://www.wikidata.org/entity/Q684426,ATSBL,1841,2018
http://www.wikidata.org/entity/Q684426,ATSBL,1914,2016
http://www.wikidata.org/entity/Q687344,ATSIN,1425,1939
http://www.wikidata.org/entity/Q687344,ATSIN,1997,1991
http://www.wikidata.org/entity/Q687344,ATSIN,2044,2016
http://www.wikidata.org/entity/Q687344,ATSIN,2051,2018
http://www.wikidata.org/entity/Q687344,ATSIN,2058,2012
http://www.wikidata.org/entity/Q687344,ATSIN,2082,2001
http://www.wikidata.org/entity/Q600978,ATSEI,1448,2016
http://www.wikidata.org/entity/Q600978,ATSEI,1466,2018
http://www.wikidata.org/entity/Q460396,RUAMV,548,2016
http://www.wikidata.org/entity/Q538579,DEAEU,3214,1961
http://www.wikidata.org/entity/Q538579,DEAEU,3422,1963
http://www.wikidata.org/entity/Q538579,DEAEU,9151,2014
http://www.wikidata.org/entity/Q550666,DEW22,10472,2017
http://www.wikidata.org/entity/Q550666,DEW22,10482,2019
http://www.wikidata.org/entity/Q394217,DEAGX,3540,1978
http://www.wikidata.org/entity/Q394217,DEAGX,3516,1976
http://www.wikidata.org/entity/Q394217,DEAGX,3519,1966
http://www.wikidata.org/entity/Q394217,DEAGX,3557,1971
http://www.wikidata.org/entity/Q394217,DEAGX,3581,1969
http://www.wikidata.org/entity/Q394217,DEAGX,3739,1987
http://www.wikidata.org/entity/Q394217,DEAGX,4139,1991
http://www.wikidata.org/entity/Q394217,DEAGX,4221,1992
http://www.wikidata.org/entity/Q394217,DEAGX,4249,1993
http://www.wikidata.org/entity/Q394217,DEAGX,4355,1994
http://www.wikidata.org/entity/Q394217,DEAGX,4374,1995
http://www.wikidata.org/entity/Q394217,DEAGX,4511,1997
http://www.wikidata.org/entity/Q394217,DEAGX,4615,1999
http://www.wikidata.org/entity/Q394217,DEAGX,4684,2000
http://www.wikidata.org/entity/Q394217,DEAGX,4733,2001
http://www.wikidata.org/entity/Q394217,DEAGX,4823,2014
http://www.wikidata.org/entity/Q394217,DEAGX,4873,2017
http://www.wikidata.org/entity/Q394217,DEAGX,4882,2010
http://www.wikidata.org/entity/Q394217,DEAGX,4963,2008
http://www.wikidata.org/entity/Q394217,DEAGX,5012,2006
http://www.wikidata.org/entity/Q539852,DEHDH,7120,1971
http://www.wikidata.org/entity/Q539852,DEHDH,7340,2008
http://www.wikidata.org/entity/Q539852,DEHDH,7490,2001
http://www.wikidata.org/entity/Q539852,DEHDH,6347,1979
http://www.wikidata.org/entity/Q539852,DEHDH,6376,1988
http://www.wikidata.org/entity/Q539852,DEHDH,6397,1983
http://www.wikidata.org/entity/Q539852,DEHDH,6415,1980
http://www.wikidata.org/entity/Q539852,DEHDH,6429,1987
http://www.wikidata.org/entity/Q539852,DEHDH,6431,1961
http://www.wikidata.org/entity/Q539852,DEHDH,6432,1987
http://www.wikidata.org/entity/Q539852,DEHDH,6448,1963
http://www.wikidata.org/entity/Q539852,DEHDH,6448,1978
http://www.wikidata.org/entity/Q539852,DEHDH,6451,1962
http://www.wikidata.org/entity/Q539852,DEHDH,6458,1982
http://www.wikidata.org/entity/Q539852,DEHDH,6465,1985
http://www.wikidata.org/entity/Q539852,DEHDH,6468,1984
http://www.wikidata.org/entity/Q539852,DEHDH,6474,1964
http://www.wikidata.org/entity/Q539852,DEHDH,6476,1981
http://www.wikidata.org/entity/Q539852,DEHDH,6478,1986
http://www.wikidata.org/entity/Q539852,DEHDH,6484,1961
http://www.wikidata.org/entity/Q539852,DEHDH,6562,1965
http://www.wikidata.org/entity/Q539852,DEHDH,6612,1977
http://www.wikidata.org/entity/Q539852,DEHDH,6682,2019
http://www.wikidata.org/entity/Q539852,DEHDH,6697,1989
http://www.wikidata.org/entity/Q539852,DEHDH,6735,2017
http://www.wikidata.org/entity/Q539852,DEHDH,6748,1976
http://www.wikidata.org/entity/Q539852,DEHDH,6778,1990
http://www.wikidata.org/entity/Q539852,DEHDH,6798,1975
http://www.wikidata.org/entity/Q539852,DEHDH,6816,2011
http://www.wikidata.org/entity/Q539852,DEHDH,6831,2014
http://www.wikidata.org/entity/Q539852,DEHDH,6846,2012
http://www.wikidata.org/entity/Q539852,DEHDH,6851,1991
http://www.wikidata.org/entity/Q539852,DEHDH,6856,2013
http://www.wikidata.org/entity/Q539852,DEHDH,6868,1974
http://www.wikidata.org/entity/Q539852,DEHDH,6887,1966
http://www.wikidata.org/entity/Q539852,DEHDH,6936,2015
http://www.wikidata.org/entity/Q539852,DEHDH,6987,1973
http://www.wikidata.org/entity/Q539852,DEHDH,7075,1972
http://www.wikidata.org/entity/Q539852,DEHDH,7083,1968
http://www.wikidata.org/entity/Q539852,DEHDH,7097,1992
http://www.wikidata.org/entity/Q539852,DEHDH,7108,1967
http://www.wikidata.org/entity/Q539852,DEHDH,7154,1969
http://www.wikidata.org/entity/Q539852,DEHDH,7172,1970
http://www.wikidata.org/entity/Q539852,DEHDH,7176,1970
http://www.wikidata.org/entity/Q539852,DEHDH,7223,2010
http://www.wikidata.org/entity/Q539852,DEHDH,7243,1993
http://www.wikidata.org/entity/Q539852,DEHDH,7272,2009
http://www.wikidata.org/entity/Q539852,DEHDH,7387,2007
http://www.wikidata.org/entity/Q539852,DEHDH,7414,2006
http://www.wikidata.org/entity/Q539852,DEHDH,7436,2000
http://www.wikidata.org/entity/Q539852,DEHDH,7436,2005
http://www.wikidata.org/entity/Q539852,DEHDH,7493,1999
http://www.wikidata.org/entity/Q539852,DEHDH,7496,2004
http://www.wikidata.org/entity/Q539852,DEHDH,7535,1998
http://www.wikidata.org/entity/Q539852,DEHDH,7535,2003
http://www.wikidata.org/entity/Q539852,DEHDH,7558,2002
http://www.wikidata.org/entity/Q539852,DEHDH,7596,1997
http://www.wikidata.org/entity/Q539852,DEHDH,7617,1996
http://www.wikidata.org/entity/Q539852,DEHDH,7633,1995
http://www.wikidata.org/entity/Q539852,DEHDH,7683,1994
http://www.wikidata.org/entity/Q508231,DEMAZ,17130,2015
http://www.wikidata.org/entity/Q508231,DEMAZ,1903,1875
http://www.wikidata.org/entity/Q508231,DEMAZ,7636,1925
http://www.wikidata.org/entity/Q508231,DEMAZ,15953,1950
http://www.wikidata.org/entity/Q508231,DEMAZ,16404,1975
http://www.wikidata.org/entity/Q508231,DEMAZ,17013,2013
http://www.wikidata.org/entity/Q508231,DEMAZ,17038,2014
http://www.wikidata.org/entity/Q508231,DEMAZ,17147,2012
http://www.wikidata.org/entity/Q508231,DEMAZ,17217,2019
http://www.wikidata.org/entity/Q508231,DEMAZ,17262,2011
http://www.wikidata.org/entity/Q508231,DEMAZ,17262,2016
http://www.wikidata.org/entity/Q508231,DEMAZ,17283,2017
http://www.wikidata.org/entity/Q508231,DEMAZ,18854,1987
http://www.wikidata.org/entity/Q508231,DEMAZ,20236,1970
http://www.wikidata.org/entity/Q670240,ATSFI,3150,2018
http://www.wikidata.org/entity/Q670240,ATSFI,3101,2016
http://www.wikidata.org/entity/Q670639,ATMDO,1145,2018
http://www.wikidata.org/entity/Q670639,ATMDO,1159,2016
http://www.wikidata.org/entity/Q671259,ATOWT,7494,2017
http://www.wikidata.org/entity/Q671259,ATOWT,7572,2018
http://www.wikidata.org/entity/Q671402,ATKRI,5221,2016
http://www.wikidata.org/entity/Q671402,ATKRI,5305,2018
http://www.wikidata.org/entity/Q671781,ATNEC,1680,2018
http://www.wikidata.org/entity/Q671781,ATNEC,1676,2016
http://www.wikidata.org/entity/Q671367,ATPTF,14975,2016
http://www.wikidata.org/entity/Q671367,ATPTF,15047,2018
http://www.wikidata.org/entity/Q672027,ATODT,2000,2006
http://www.wikidata.org/entity/Q672027,ATODT,1420,1981
http://www.wikidata.org/entity/Q672027,ATODT,1650,1991
http://www.wikidata.org/entity/Q672027,ATODT,2020,2007
http://www.wikidata.org/entity/Q672027,ATODT,2290,2020
http://www.wikidata.org/entity/Q672027,ATODT,639,1900
http://www.wikidata.org/entity/Q672027,ATODT,641,1890
http://www.wikidata.org/entity/Q672027,ATODT,665,1880
http://www.wikidata.org/entity/Q672027,ATODT,726,1910
http://www.wikidata.org/entity/Q672027,ATODT,744,1939
http://www.wikidata.org/entity/Q672027,ATODT,759,1869
http://www.wikidata.org/entity/Q672027,ATODT,769,1923
http://www.wikidata.org/entity/Q672027,ATODT,811,1934
http://www.wikidata.org/entity/Q672027,ATODT,846,1951
http://www.wikidata.org/entity/Q672027,ATODT,933,1961
http://www.wikidata.org/entity/Q672027,ATODT,1137,1971
http://www.wikidata.org/entity/Q672027,ATODT,1928,2003
http://www.wikidata.org/entity/Q672027,ATODT,1937,2002
http://www.wikidata.org/entity/Q672027,ATODT,1944,2001
http://www.wikidata.org/entity/Q672027,ATODT,1954,2004
http://www.wikidata.org/entity/Q672027,ATODT,1963,2005
http://www.wikidata.org/entity/Q672027,ATODT,2004,2009
http://www.wikidata.org/entity/Q672027,ATODT,2011,2010
http://www.wikidata.org/entity/Q672027,ATODT,2016,2008
http://www.wikidata.org/entity/Q672027,ATODT,2016,2011
http://www.wikidata.org/entity/Q672027,ATODT,2016,2012
http://www.wikidata.org/entity/Q672027,ATODT,2017,2011
http://www.wikidata.org/entity/Q672027,ATODT,2035,2013
http://www.wikidata.org/entity/Q672027,ATODT,2057,2014
http://www.wikidata.org/entity/Q672027,ATODT,2103,2015
http://www.wikidata.org/entity/Q672027,ATODT,2117,2016
http://www.wikidata.org/entity/Q672027,ATODT,2194,2017
http://www.wikidata.org/entity/Q672027,ATODT,2194,2018
http://www.wikidata.org/entity/Q672027,ATODT,2245,2019
http://www.wikidata.org/entity/Q672058,ATRSB,1012,2016
http://www.wikidata.org/entity/Q672058,ATRSB,1027,2018
http://www.wikidata.org/entity/Q672027,ATODT,2334,2021
http://www.wikidata.org/entity/Q672316,ATMOO,1716,2016
http://www.wikidata.org/entity/Q672316,ATMOO,1777,2018
http://www.wikidata.org/entity/Q672797,ATPNT,2473,2018
http://www.wikidata.org/entity/Q672797,ATPNT,2497,2016
http://www.wikidata.org/entity/Q675145,ATRXF,1050,2018
http://www.wikidata.org/entity/Q675145,ATRXF,1051,2016
http://www.wikidata.org/entity/Q675286,ATNGG,899,2018
http://www.wikidata.org/entity/Q675286,ATNGG,936,2016
http://www.wikidata.org/entity/Q676566,ATNEI,1449,2016
http://www.wikidata.org/entity/Q676566,ATNEI,1461,2018
http://www.wikidata.org/entity/Q676956,ATPRD,1017,2016
http://www.wikidata.org/entity/Q676956,ATPRD,1022,2018
http://www.wikidata.org/entity/Q677389,ATKGA,3076,2016
http://www.wikidata.org/entity/Q677389,ATKGA,3158,2018
http://www.wikidata.org/entity/Q677967,ATMZH,1734,2016
http://www.wikidata.org/entity/Q677967,ATMZH,1814,2018
http://www.wikidata.org/entity/Q678491,ATRTL,1513,2018
http://www.wikidata.org/entity/Q678491,ATRTL,1521,2016
http://www.wikidata.org/entity/Q678507,ATRN3,1655,2016
http://www.wikidata.org/entity/Q678507,ATRN3,1689,2018
http://www.wikidata.org/entity/Q678604,ATOWN,1657,2016
http://www.wikidata.org/entity/Q678604,ATOWN,1708,2018
http://www.wikidata.org/entity/Q678667,ATPNF,2339,2016
http://www.wikidata.org/entity/Q678667,ATPNF,2386,2018
http://www.wikidata.org/entity/Q678853,ATOHI,1589,2016
http://www.wikidata.org/entity/Q678853,ATOHI,1646,2018
http://www.wikidata.org/entity/Q680468,ATSGA,4460,2016
http://www.wikidata.org/entity/Q680424,ATKST,3228,2016
http://www.wikidata.org/entity/Q680424,ATKST,3389,2018
http://www.wikidata.org/entity/Q680468,ATSGA,4375,2018
http://www.wikidata.org/entity/Q681574,ATKTT,2100,1981
http://www.wikidata.org/entity/Q681574,ATKTT,2180,1951
http://www.wikidata.org/entity/Q681574,ATKTT,534,1880
http://www.wikidata.org/entity/Q681574,ATKTT,546,1900
http://www.wikidata.org/entity/Q681574,ATKTT,586,1869
http://www.wikidata.org/entity/Q681574,ATKTT,601,1923
http://www.wikidata.org/entity/Q681574,ATKTT,653,1910
http://www.wikidata.org/entity/Q681574,ATKTT,708,1939
http://www.wikidata.org/entity/Q681574,ATKTT,2258,1991
http://www.wikidata.org/entity/Q681574,ATKTT,2545,2012
http://www.wikidata.org/entity/Q681574,ATKTT,2553,2010
http://www.wikidata.org/entity/Q681574,ATKTT,2558,2003
http://www.wikidata.org/entity/Q681574,ATKTT,2559,2008
http://www.wikidata.org/entity/Q681574,ATKTT,2575,2005
http://www.wikidata.org/entity/Q681574,ATKTT,2577,2002
http://www.wikidata.org/entity/Q681574,ATKTT,2582,2001
http://www.wikidata.org/entity/Q681574,ATKTT,2713,2014
http://www.wikidata.org/entity/Q681574,ATKTT,2762,2015
http://www.wikidata.org/entity/Q681574,ATKTT,2975,2020
http://www.wikidata.org/entity/Q681531,ATKNR,7409,2016
http://www.wikidata.org/entity/Q681531,ATKNR,7417,2018
http://www.wikidata.org/entity/Q572427,DEWGA,23772,2002
http://www.wikidata.org/entity/Q516485,DEFBE,27859,2014
http://www.wikidata.org/entity/Q516485,DEFBE,28962,2017
http://www.wikidata.org/entity/Q3822,DELUE,85685,1975
http://www.wikidata.org/entity/Q3822,DELUE,85867,2015
http://www.wikidata.org/entity/Q3822,DELUE,86348,2020
http://www.wikidata.org/entity/Q3822,DELUE,86449,2018
http://www.wikidata.org/entity/Q3822,DELUE,86449,2019
http://www.wikidata.org/entity/Q3822,DELUE,86465,2017
http://www.wikidata.org/entity/Q532058,DERLI,1470,2015
http://www.wikidata.org/entity/Q532058,DERLI,1157,1925
http://www.wikidata.org/entity/Q532058,DERLI,1258,1875
http://www.wikidata.org/entity/Q532058,DERLI,1371,1987
http://www.wikidata.org/entity/Q532058,DERLI,1424,1975
http://www.wikidata.org/entity/Q532058,DERLI,1478,2011
http://www.wikidata.org/entity/Q532058,DERLI,1481,2013
http://www.wikidata.org/entity/Q532058,DERLI,1484,2014
http://www.wikidata.org/entity/Q532058,DERLI,1498,2016
http://www.wikidata.org/entity/Q477777,ITZTJ,7561,2004
http://www.wikidata.org/entity/Q478378,ITMA9,14238,2017
http://www.wikidata.org/entity/Q478378,ITMA9,14301,2018
http://www.wikidata.org/entity/Q478841,ITSMG,3200,2018
http://www.wikidata.org/entity/Q478841,ITSMG,3250,2017
http://www.wikidata.org/entity/Q478226,ITBLP,28081,2017
http://www.wikidata.org/entity/Q478226,ITBLP,28126,2018
http://www.wikidata.org/entity/Q478906,ITZAU,8549,2017
http://www.wikidata.org/entity/Q478906,ITZAU,8553,2018
http://www.wikidata.org/entity/Q478384,ITML2,32059,2017
http://www.wikidata.org/entity/Q478384,ITML2,32167,2018
http://www.wikidata.org/entity/Q478933,ITZVK,20356,2018
http://www.wikidata.org/entity/Q478933,ITZVK,20359,2017
http://www.wikidata.org/entity/Q481810,ITPG5,1476,2018
http://www.wikidata.org/entity/Q481810,ITPG5,1494,2017
http://www.wikidata.org/entity/Q481858,ITRR2,1670,2018
http://www.wikidata.org/entity/Q481858,ITRR2,1681,2017
http://www.wikidata.org/entity/Q489865,ITIDF,7249,2018
http://www.wikidata.org/entity/Q489865,ITIDF,7285,2017
http://www.wikidata.org/entity/Q490782,IT2SA,1590,2018
http://www.wikidata.org/entity/Q490782,IT2SA,1643,2017
http://www.wikidata.org/entity/Q490955,ITP45,2730,2018
http://www.wikidata.org/entity/Q490955,ITP45,2766,2017
http://www.wikidata.org/entity/Q491378,ITZCJ,1955,2018
http://www.wikidata.org/entity/Q491378,ITZCJ,1978,2017
http://www.wikidata.org/entity/Q490793,ITRNI,38627,2017
http://www.wikidata.org/entity/Q490793,ITRNI,38936,2018
http://www.wikidata.org/entity/Q494814,ITZKL,4359,2017
http://www.wikidata.org/entity/Q494814,ITZKL,4391,2018
http://www.wikidata.org/entity/Q496141,ITFDA,3854,2018
http://www.wikidata.org/entity/Q496141,ITFDA,3929,2017
http://www.wikidata.org/entity/Q497168,ITOLV,2138,2018
http://www.wikidata.org/entity/Q497168,ITOLV,2158,2017
http://www.wikidata.org/entity/Q504031,DEDEZ,9859,1975
http://www.wikidata.org/entity/Q504031,DEDEZ,10737,2010
http://www.wikidata.org/entity/Q504031,DEDEZ,11016,2017
http://www.wikidata.org/entity/Q504031,DEDEZ,11074,2019
http://www.wikidata.org/entity/Q504031,DEDEZ,12073,2015
http://www.wikidata.org/entity/Q504891,DEOHA,8790,1987
http://www.wikidata.org/entity/Q504891,DEOHA,914,1875
http://www.wikidata.org/entity/Q504891,DEOHA,2001,1925
http://www.wikidata.org/entity/Q504891,DEOHA,4518,1950
http://www.wikidata.org/entity/Q504891,DEOHA,7556,1975
http://www.wikidata.org/entity/Q504891,DEOHA,7753,1970
http://www.wikidata.org/entity/Q504891,DEOHA,12508,2011
http://www.wikidata.org/entity/Q504891,DEOHA,12677,2012
http://www.wikidata.org/entity/Q504891,DEOHA,12775,2013
http://www.wikidata.org/entity/Q504891,DEOHA,12899,2014
http://www.wikidata.org/entity/Q504891,DEOHA,13371,2015
http://www.wikidata.org/entity/Q504891,DEOHA,13454,2016
http://www.wikidata.org/entity/Q504891,DEOHA,13504,2017
http://www.wikidata.org/entity/Q504891,DEOHA,13657,2019
http://www.wikidata.org/entity/Q506528,DEMAD,1860,1875
http://www.wikidata.org/entity/Q506528,DEMAD,2030,1925
http://www.wikidata.org/entity/Q506528,DEMAD,8080,1975
http://www.wikidata.org/entity/Q506528,DEMAD,10830,2011
http://www.wikidata.org/entity/Q506528,DEMAD,3983,1950
http://www.wikidata.org/entity/Q506528,DEMAD,10763,2012
http://www.wikidata.org/entity/Q506528,DEMAD,10854,2013
http://www.wikidata.org/entity/Q506528,DEMAD,10901,2014
http://www.wikidata.org/entity/Q506528,DEMAD,10967,2015
http://www.wikidata.org/entity/Q506528,DEMAD,11126,2016
http://www.wikidata.org/entity/Q506528,DEMAD,11194,2019
http://www.wikidata.org/entity/Q506528,DEMAD,11195,2017
http://www.wikidata.org/entity/Q511876,USMNZ,37821,2010
http://www.wikidata.org/entity/Q511876,USMNZ,38252,2010
http://www.wikidata.org/entity/Q511876,USMNZ,39289,2011
http://www.wikidata.org/entity/Q511876,USMNZ,40663,2012
http://www.wikidata.org/entity/Q511876,USMNZ,41085,2019
http://www.wikidata.org/entity/Q511876,USMNZ,41705,2013
http://www.wikidata.org/entity/Q511876,USMNZ,41764,2015
http://www.wikidata.org/entity/Q511876,USMNZ,42772,2020
http://www.wikidata.org/entity/Q516485,DEFBE,29180,2018
http://www.wikidata.org/entity/Q516485,DEFBE,29180,2019
http://www.wikidata.org/entity/Q505339,DEHGA,327,1875
http://www.wikidata.org/entity/Q505339,DEHGA,388,1925
http://www.wikidata.org/entity/Q505339,DEHGA,2777,1950
http://www.wikidata.org/entity/Q505339,DEHGA,5691,1970
http://www.wikidata.org/entity/Q505339,DEHGA,6243,1975
http://www.wikidata.org/entity/Q505339,DEHGA,6283,1987
http://www.wikidata.org/entity/Q505339,DEHGA,8459,2011
http://www.wikidata.org/entity/Q505339,DEHGA,8577,2012
http://www.wikidata.org/entity/Q1762867,USXIA,7429,1860
http://www.wikidata.org/entity/Q1762867,USXIA,35251,2010
http://www.wikidata.org/entity/Q1762867,USXIA,37351,2020
http://www.wikidata.org/entity/Q7367325,AURON,8498,2016
http://www.wikidata.org/entity/Q638301,JPYAK,159878,2021
http://www.wikidata.org/entity/Q638301,JPYAK,165029,2015
http://www.wikidata.org/entity/Q638301,JPYAK,169602,2010
http://www.wikidata.org/entity/Q2357934,TMKER,38350,2009
http://www.wikidata.org/entity/Q2357934,TMKER,10651,1939
http://www.wikidata.org/entity/Q2357934,TMKER,11838,1959
http://www.wikidata.org/entity/Q2357934,TMKER,14298,1970
http://www.wikidata.org/entity/Q2357934,TMKER,16083,1979
http://www.wikidata.org/entity/Q2357934,TMKER,19747,1989
http://www.wikidata.org/entity/Q2357934,TMKER,39602,2010
http://www.wikidata.org/entity/Q695447,ATTEN,3130,2016
http://www.wikidata.org/entity/Q695447,ATTEN,3288,2018
http://www.wikidata.org/entity/Q174,BRSAO,31385,1872
http://www.wikidata.org/entity/Q174,BRSAO,64934,1890
http://www.wikidata.org/entity/Q3461746,CAAMB,3954,2020
http://www.wikidata.org/entity/Q3461746,CAAMB,3996,2019
http://www.wikidata.org/entity/Q696783,JPYZU,136028,2021
http://www.wikidata.org/entity/Q696783,JPYZU,139462,2015
http://www.wikidata.org/entity/Q696783,JPYZU,143249,2010
http://www.wikidata.org/entity/Q753912,USBXG,2844,2000
http://www.wikidata.org/entity/Q753912,USBXG,3005,1990
http://www.wikidata.org/entity/Q753912,USBXG,3046,2010
http://www.wikidata.org/entity/Q753912,USBXG,3828,2020
http://www.wikidata.org/entity/Q2743923,USTS2,653,2020
http://www.wikidata.org/entity/Q2743923,USTS2,717,2010
http://www.wikidata.org/entity/Q3480691,ITSET,23120,2020
http://www.wikidata.org/entity/Q821337,JPFKO,84846,2010
http://www.wikidata.org/entity/Q821337,JPFKO,85789,2015
http://www.wikidata.org/entity/Q821337,JPFKO,86851,2021
http://www.wikidata.org/entity/Q823988,JPKGW,113954,2021
http://www.wikidata.org/entity/Q823988,JPKGW,114602,2015
http://www.wikidata.org/entity/Q823988,JPKGW,116363,2010
http://www.wikidata.org/entity/Q690991,USETA,118786,2020
http://www.wikidata.org/entity/Q690991,USETA,126496,2010
http://www.wikidata.org/entity/Q1108111,FRRUQ,204,2018
http://www.wikidata.org/entity/Q1108111,FRRUQ,204,2019
http://www.wikidata.org/entity/Q1108111,FRRUQ,205,2016
http://www.wikidata.org/entity/Q1108111,FRRUQ,205,2017
http://www.wikidata.org/entity/Q1108111,FRRUQ,206,2015
http://www.wikidata.org/entity/Q1108111,FRRUQ,208,2006
http://www.wikidata.org/entity/Q1108111,FRRUQ,219,2013
