actor_id,population,year,datasource_id
IT ZSX,1365,2018,OEF:WD:city-population:20221106
IT ZSX,1374,2017,OEF:WD:city-population:20221106
IT ZSX,1402,2013,OEF:WD:city-population:20221106
KR ADG,162180,2018,OEF:WD:city-population:20221106
KR ADG,166272,2017,OEF:WD:city-population:20221106
KR ADG,168798,2016,OEF:WD:city-population:20221106
KR ADG,169221,2015,OEF:WD:city-population:20221106
IT VDN,19978,2017,OEF:WD:city-population:20221106
IT VDN,20044,2018,OEF:WD:city-population:20221106
IT VZH,5366,2017,OEF:WD:city-population:20221106
IT VZH,5385,2013,OEF:WD:city-population:20221106
IT VZH,5389,2018,OEF:WD:city-population:20221106
IT SGE,35122,2016,OEF:WD:city-population:20221106
IT SGE,35234,2017,OEF:WD:city-population:20221106
IT SGE,35492,2018,OEF:WD:city-population:20221106
KR YOS,273761,2015,OEF:WD:city-population:20221106
IT BVA,2623,2018,OEF:WD:city-population:20221106
IT BVA,2654,2017,OEF:WD:city-population:20221106
IT CSB,805,2018,OEF:WD:city-population:20221106
IT FOZ,693,2018,OEF:WD:city-population:20221106
IT FOZ,701,2017,OEF:WD:city-population:20221106
IT AZZ,11804,2017,OEF:WD:city-population:20221106
IT AZZ,11847,2018,OEF:WD:city-population:20221106
DE GEA,94152,2019,OEF:WD:city-population:20221106
DE GEA,94492,2014,OEF:WD:city-population:20221106
DE GEA,94859,2017,OEF:WD:city-population:20221106
DE GEA,96011,2015,OEF:WD:city-population:20221106
DE GEA,99262,2010,OEF:WD:city-population:20221106
DE GEA,111535,1971,OEF:WD:city-population:20221106
DE GEA,112835,2000,OEF:WD:city-population:20221106
DE GEA,126792,1981,OEF:WD:city-population:20221106
DE GEA,129037,1990,OEF:WD:city-population:20221106
IT GZA,34411,2018,OEF:WD:city-population:20221106
IT GZA,36615,2004,OEF:WD:city-population:20221106
IT PAV,72612,2017,OEF:WD:city-population:20221106
IT PAV,72689,2016,OEF:WD:city-population:20221106
