actor_id,year,total_emissions,datasource_id,emissions_id
RU-TOM,2010,9636744,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2010
RU-TOM,2011,9677741,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2011
RU-TOM,2012,10377412,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2012
RU-TOM,2013,9908030,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2013
RU-TOM,2014,9685206,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2014
RU-TOM,2015,8856313,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2015
RU-TOM,2016,7784796,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2016
RU-TOM,2017,7495821,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2017
RU-TOM,2018,8504262,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2018
RU-TOM,2019,8419517,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2019
RU-TUL,2005,27288027,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2005
RU-TUL,2006,30633758,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2006
RU-TUL,2007,28518922,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2007
RU-TUL,2008,28723938,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2008
RU-TUL,2009,23209008,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2009
RU-TUL,2010,24549827,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2010
RU-TUL,2011,26537119,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2011
RU-TUL,2012,27806381,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2012
RU-TUL,2013,26836451,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2013
RU-TUL,2014,27358520,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2014
RU-TUL,2015,25670186,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2015
RU-TUL,2016,25702865,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2016
RU-TUL,2017,27426430,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2017
RU-TUL,2018,27818812,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2018
RU-TUL,2019,28040023,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TUL:2019
RU-TVE,2005,9332130,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2005
RU-TVE,2006,10818380,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2006
RU-TVE,2007,11530761,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2007
RU-TVE,2008,11012273,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2008
RU-TVE,2009,9759490,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2009
RU-TVE,2010,11580342,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2010
RU-TVE,2011,11996189,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2011
RU-TVE,2012,11852800,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2012
RU-TVE,2013,11372003,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2013
RU-TVE,2014,10661649,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2014
RU-TVE,2015,9490269,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2015
RU-TVE,2016,9517910,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2016
RU-TVE,2017,8774242,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2017
RU-TVE,2018,8566471,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2018
RU-TVE,2019,8104790,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TVE:2019
RU-TY,2005,799340,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2005
RU-TY,2006,829351,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2006
RU-TY,2007,736638,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2007
RU-TY,2008,814360,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2008
RU-TY,2009,825976,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2009
RU-TY,2010,737654,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2010
RU-TY,2011,796886,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2011
RU-TY,2012,824797,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2012
RU-TY,2013,776564,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2013
RU-TY,2014,803761,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2014
RU-TY,2015,773368,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2015
RU-TY,2016,829226,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2016
RU-TY,2017,2434642,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2017
RU-TY,2018,1130727,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2018
RU-TY,2019,1167215,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TY:2019
RU-TYU,2005,112750776,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2005
RU-TYU,2006,116368761,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2006
RU-TYU,2007,118472152,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2007
RU-TYU,2008,130441493,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2008
RU-TYU,2009,115152355,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2009
RU-TYU,2010,124883437,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2010
RU-TYU,2011,140425261,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2011
RU-TYU,2012,137864162,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2012
RU-TYU,2013,139629579,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2013
RU-TYU,2014,142183030,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2014
RU-TYU,2015,132586254,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2015
RU-TYU,2016,130337645,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2016
RU-TYU,2017,127854132,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2017
RU-TYU,2018,139465481,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2018
RU-TYU,2019,137664064,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TYU:2019
RU-UD,2005,10157936,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2005
RU-UD,2006,10301311,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2006
RU-UD,2007,10254741,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2007
RU-UD,2008,11749188,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2008
RU-UD,2009,9584411,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2009
RU-UD,2010,9133115,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2010
RU-UD,2011,9758524,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2011
RU-UD,2012,11209212,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2012
RU-UD,2013,10438805,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2013
RU-UD,2014,10386350,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2014
RU-UD,2015,9598636,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2015
RU-UD,2016,9126867,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2016
RU-UD,2017,9155052,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2017
RU-UD,2018,7518625,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2018
RU-UD,2019,7901421,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-UD:2019
RU-ULY,2005,8288950,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2005
RU-ULY,2006,8432060,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2006
RU-ULY,2007,8487403,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2007
RU-ULY,2008,8200375,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2008
RU-ULY,2009,7535511,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2009
RU-ULY,2010,8015160,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2010
RU-ULY,2011,8499022,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2011
RU-ULY,2012,8391777,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2012
RU-ULY,2013,6564374,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2013
RU-ULY,2014,7083315,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2014
RU-ULY,2015,6728205,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2015
RU-ULY,2016,6619460,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2016
RU-ULY,2017,6570207,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2017
RU-ULY,2018,5836182,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2018
RU-ULY,2019,5888327,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ULY:2019
RU-VGG,2005,16190719,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2005
RU-VGG,2006,17441348,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2006
RU-VGG,2007,16007740,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2007
RU-VGG,2008,15354890,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2008
RU-VGG,2009,13071676,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2009
RU-VGG,2010,15389092,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2010
RU-VGG,2011,17290826,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2011
RU-VGG,2012,17131540,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2012
RU-VGG,2013,18022826,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2013
RU-VGG,2014,17558158,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2014
RU-VGG,2015,18947459,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2015
RU-VGG,2016,19506389,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2016
RU-VGG,2017,15573467,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2017
RU-VGG,2018,14642274,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2018
RU-VGG,2019,14695315,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VGG:2019
RU-VLA,2005,5731901,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2005
RU-VLA,2006,5425796,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2006
RU-VLA,2007,5234014,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2007
RU-VLA,2008,5255024,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2008
RU-VLA,2009,5203434,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2009
RU-VLA,2010,5404397,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2010
RU-VLA,2011,5513411,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2011
RU-VLA,2012,5424534,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2012
RU-VLA,2013,4248358,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2013
RU-VLA,2014,5069684,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2014
RU-VLA,2015,5295238,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2015
RU-VLA,2016,5160538,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2016
RU-VLA,2017,4933893,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2017
RU-VLA,2018,4303591,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2018
RU-VLA,2019,4416744,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLA:2019
RU-VLG,2005,48275470,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2005
RU-VLG,2006,51627978,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2006
RU-VLG,2007,56710304,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2007
RU-VLG,2008,50527861,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2008
RU-VLG,2009,49411107,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2009
RU-VLG,2010,56023459,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2010
RU-VLG,2011,58507331,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2011
RU-VLG,2012,55811736,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2012
RU-VLG,2013,62105497,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2013
RU-VLG,2014,57232179,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2014
RU-VLG,2015,53456964,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2015
RU-VLG,2016,53208751,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2016
RU-VLG,2017,60842264,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2017
RU-VLG,2018,58128550,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2018
RU-VLG,2019,54782708,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VLG:2019
RU-VOR,2005,7142781,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2005
RU-VOR,2006,7298919,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2006
RU-VOR,2007,7236554,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2007
RU-VOR,2008,7143777,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2008
RU-VOR,2009,6761559,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2009
RU-VOR,2010,6638530,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2010
RU-VOR,2011,7321555,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2011
RU-VOR,2012,7389527,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2012
RU-VOR,2013,6711127,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2013
RU-VOR,2014,3991995,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2014
RU-VOR,2015,3798783,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2015
RU-VOR,2016,3655461,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2016
RU-VOR,2017,8860626,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2017
RU-VOR,2018,8736837,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2018
RU-VOR,2019,8513454,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-VOR:2019
RU-YAR,2005,11016333,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2005
RU-YAR,2006,10121771,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2006
RU-YAR,2007,10882962,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2007
RU-YAR,2008,11638033,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2008
RU-YAR,2009,10516255,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2009
RU-YAR,2010,11223008,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2010
RU-YAR,2011,12216106,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2011
RU-YAR,2012,11024682,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2012
RU-YAR,2013,11851202,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2013
RU-YAR,2014,11316401,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2014
RU-YAR,2015,12505388,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2015
RU-YAR,2016,11968403,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2016
RU-YAR,2017,12441358,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2017
RU-YAR,2018,12382529,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2018
RU-YAR,2019,12237258,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YAR:2019
RU-YEV,2005,1333909,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2005
RU-YEV,2006,1262050,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2006
RU-YEV,2007,1271589,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2007
RU-YEV,2008,1818928,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2008
RU-YEV,2009,951522,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2009
RU-YEV,2010,669915,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2010
RU-YEV,2011,782925,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2011
RU-YEV,2012,859862,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2012
RU-YEV,2013,891942,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2013
RU-YEV,2014,915517,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2014
RU-YEV,2015,797219,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2015
RU-YEV,2016,762589,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2016
RU-YEV,2017,581167,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2017
RU-YEV,2018,766236,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2018
RU-YEV,2019,620017,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-YEV:2019
RU-ZAB,2005,12692812,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2005
RU-ZAB,2006,13059892,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2006
RU-ZAB,2007,12444111,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2007
RU-ZAB,2008,12464237,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2008
RU-ZAB,2009,15454480,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2009
RU-ZAB,2010,17263852,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2010
RU-ZAB,2011,14315857,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2011
RU-ZAB,2012,14365112,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2012
RU-ZAB,2013,14428171,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2013
RU-ZAB,2014,13726236,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2014
RU-ZAB,2015,13767282,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2015
RU-ZAB,2016,12751763,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2016
RU-ZAB,2017,11616364,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2017
RU-ZAB,2018,12245306,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2018
RU-ZAB,2019,12593209,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ZAB:2019
